kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3,kpx_group_1_longzero,kpx_group_2_longzero,kpx_group_3_longzero
2023-09-22 11:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 12:00:00,14.463,14.463,0.0,0,0,0
2023-09-22 13:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 14:00:00,0.0,14.463,0.0,0,0,0
2023-09-22 15:00:00,0.0,57.853,14.463,0,0,0
2023-09-22 16:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 17:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 18:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 19:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 20:00:00,0.0,0.0,0.0,0,0,0
2023-09-22 21:00:00,477.284,535.137,28.926,0,0,0
2023-09-22 22:00:00,2111.621,2053.768,867.789,0,0,0
2023-09-22 23:00:00,5611.705,5626.168,2690.147,0,0,0
2023-09-23 00:00:00,5828.653,4758.379,2155.011,0,0,0
2023-09-23 01:00:00,4078.611,3066.189,1345.074,0,0,0
2023-09-23 02:00:00,5380.295,3138.505,477.284,0,0,0
2023-09-23 03:00:00,4642.674,2776.926,289.263,0,0,0
2023-09-23 04:00:00,4657.137,4223.242,1692.189,0,0,0
2023-09-23 05:00:00,2834.779,3355.453,1981.453,0,0,0
2023-09-23 06:00:00,3427.768,3500.084,1359.537,0,0,0
2023-09-23 07:00:00,4758.379,5394.758,2285.179,0,0,0
2023-09-23 08:00:00,2805.853,3529.011,1677.726,0,0,0
2023-09-23 09:00:00,2328.568,3268.674,1229.368,0,0,0
2023-09-23 10:00:00,3745.958,6031.137,1923.6,0,0,0
2023-09-23 11:00:00,3991.832,6349.326,2588.905,0,0,0
2023-09-23 12:00:00,2892.632,2950.484,3500.084,0,0,0
2023-09-23 13:00:00,2646.758,3008.337,3008.337,0,0,0
2023-09-23 14:00:00,2748.0,3933.979,3196.358,0,0,0
2023-09-23 15:00:00,3196.358,4208.779,1995.916,0,0,0
2023-09-23 16:00:00,1648.8,2400.884,1605.411,0,0,0
2023-09-23 17:00:00,2849.242,4657.137,4266.632,0,0,0
2023-09-23 18:00:00,3500.084,6103.453,4743.916,0,0,0
2023-09-23 19:00:00,4686.063,7867.958,6826.611,0,0,0
2023-09-23 20:00:00,5741.874,9401.053,7419.6,0,0,0
2023-09-23 21:00:00,6725.368,10659.347,8258.463,0,0,0
2023-09-23 22:00:00,5177.811,8142.758,6450.568,0,0,0
2023-09-23 23:00:00,5539.389,9082.863,7564.232,0,0,0
2023-09-24 00:00:00,3268.674,6884.463,4006.295,0,0,0
2023-09-24 01:00:00,5423.684,6667.516,4049.684,0,0,0
2023-09-24 02:00:00,3702.568,6175.768,4743.916,0,0,0
2023-09-24 03:00:00,3355.453,6334.863,4555.895,0,0,0
2023-09-24 04:00:00,2719.074,5322.442,4324.484,0,0,0
2023-09-24 05:00:00,4310.021,6898.926,5119.958,0,0,0
2023-09-24 06:00:00,3369.916,6826.611,5235.663,0,0,0
2023-09-24 07:00:00,3095.116,4642.674,2690.147,0,0,0
2023-09-24 08:00:00,3745.958,4252.168,2371.958,0,0,0
2023-09-24 09:00:00,2762.463,4946.4,2444.274,0,0,0
2023-09-24 10:00:00,2198.4,3225.284,2415.347,0,0,0
2023-09-24 11:00:00,2588.905,3745.958,3962.905,0,0,0
2023-09-24 12:00:00,3948.442,6031.137,4599.284,0,0,0
2023-09-24 13:00:00,2603.368,3803.811,3557.937,0,0,0
2023-09-24 14:00:00,2646.758,3659.179,3557.937,0,0,0
2023-09-24 15:00:00,2155.011,3500.084,3051.726,0,0,0
2023-09-24 16:00:00,3181.895,5481.537,4657.137,0,0,0
2023-09-24 17:00:00,2617.832,4266.632,3427.768,0,0,0
2023-09-24 18:00:00,1952.526,3413.305,2140.547,0,0,0
2023-09-24 19:00:00,1894.674,2762.463,737.621,0,0,0
2023-09-24 20:00:00,1880.211,2733.537,911.179,0,0,0
2023-09-24 21:00:00,4295.558,5944.358,2661.221,0,0,0
2023-09-24 22:00:00,4367.874,6045.6,3196.358,0,0,0
2023-09-24 23:00:00,3485.621,5033.179,2834.779,0,0,0
2023-09-25 00:00:00,2270.716,3283.137,1590.947,0,0,0
2023-09-25 01:00:00,2646.758,3890.589,1938.063,0,0,0
2023-09-25 02:00:00,1648.8,2458.737,1055.811,0,0,0
2023-09-25 03:00:00,2140.547,2849.242,969.032,0,0,0
2023-09-25 04:00:00,419.432,376.042,28.926,0,0,0
2023-09-25 05:00:00,650.842,621.916,101.242,0,0,0
2023-09-25 06:00:00,347.116,245.874,0.0,0,0,0
2023-09-25 07:00:00,867.789,853.326,115.705,0,0,0
2023-09-25 08:00:00,737.621,621.916,14.463,0,0,0
2023-09-25 09:00:00,144.632,144.632,0.0,0,0,0
2023-09-25 10:00:00,0.0,14.463,0.0,0,0,0
2023-09-25 11:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 12:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 13:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 14:00:00,0.0,14.463,0.0,0,0,0
2023-09-25 15:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 16:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 17:00:00,14.463,0.0,0.0,0,0,0
2023-09-25 18:00:00,0.0,0.0,0.0,0,0,0
2023-09-25 19:00:00,0.0,14.463,0.0,0,0,0
2023-09-25 20:00:00,14.463,14.463,0.0,0,0,0
2023-09-25 21:00:00,101.242,0.0,0.0,0,0,0
2023-09-25 22:00:00,274.8,115.705,0.0,0,0,0
2023-09-25 23:00:00,650.842,578.526,390.505,0,0,0
2023-09-26 00:00:00,477.284,969.032,260.337,0,0,0
2023-09-26 01:00:00,737.621,867.789,115.705,0,0,0
2023-09-26 02:00:00,1822.358,2068.232,1576.484,0,0,0
2023-09-26 03:00:00,3630.253,2155.011,2053.768,0,0,0
2023-09-26 04:00:00,2343.032,2458.737,1909.137,0,0,0
2023-09-26 05:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 06:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 07:00:00,14.463,28.926,0.0,0,0,0
2023-09-26 08:00:00,159.095,332.653,0.0,0,0,0
2023-09-26 09:00:00,1070.274,1214.905,86.779,0,0,0
2023-09-26 10:00:00,0.0,14.463,0.0,0,0,0
2023-09-26 11:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 12:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 13:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 14:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 15:00:00,86.779,0.0,0.0,0,0,0
2023-09-26 16:00:00,72.316,14.463,0.0,0,0,0
2023-09-26 17:00:00,303.726,43.389,14.463,0,0,0
2023-09-26 18:00:00,173.558,86.779,28.926,0,0,0
2023-09-26 19:00:00,115.705,28.926,0.0,0,0,0
2023-09-26 20:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 21:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 22:00:00,0.0,0.0,0.0,0,0,0
2023-09-26 23:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 00:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 01:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 02:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 03:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 04:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 05:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 06:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 07:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 08:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 09:00:00,28.926,0.0,0.0,0,0,0
2023-09-27 10:00:00,0.0,14.463,0.0,0,0,0
2023-09-27 11:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 12:00:00,0.0,0.0,0.0,0,0,0
2023-09-27 13:00:00,274.8,347.116,28.926,0,0,0
2023-09-27 14:00:00,433.895,708.695,101.242,0,0,0
2023-09-27 15:00:00,318.189,867.789,144.632,0,0,0
2023-09-27 16:00:00,2256.253,1272.758,694.232,0,0,0
2023-09-27 17:00:00,2140.547,1229.368,940.105,0,0,0
2023-09-27 18:00:00,2661.221,2241.789,1966.989,0,0,0
2023-09-27 19:00:00,2343.032,1663.263,1750.042,0,0,0
2023-09-27 20:00:00,2285.179,2487.663,2371.958,0,0,0
2023-09-27 21:00:00,2805.853,3369.916,2921.558,0,0,0
2023-09-27 22:00:00,5944.358,6088.989,2473.2,0,0,0
2023-09-27 23:00:00,5409.221,5712.947,2776.926,0,0,0
2023-09-28 00:00:00,7462.989,10861.832,5973.284,0,0,0
2023-09-28 01:00:00,9039.474,9227.495,8417.558,0,0,0
2023-09-28 02:00:00,6826.611,7390.674,5611.705,0,0,0
2023-09-28 03:00:00,8547.726,5467.074,4816.232,0,0,0
2023-09-28 04:00:00,11165.558,7491.916,6045.6,0,0,0
2023-09-28 05:00:00,5843.116,4642.674,5481.537,0,0,0
2023-09-28 06:00:00,5828.653,6074.526,4483.579,0,0,0
2023-09-28 07:00:00,6262.547,3384.379,3312.063,0,0,0
2023-09-28 08:00:00,8099.368,4946.4,5843.116,0,0,0
2023-09-28 09:00:00,6277.011,6334.863,6826.611,0,0,0
2023-09-28 10:00:00,9169.642,10138.674,7000.168,0,0,0
2023-09-28 11:00:00,5611.705,11122.168,8417.558,0,0,0
2023-09-28 12:00:00,3774.884,6363.789,4816.232,0,0,0
2023-09-28 13:00:00,5640.632,5206.737,3340.989,0,0,0
2023-09-28 14:00:00,5900.968,5597.242,3413.305,0,0,0
2023-09-28 15:00:00,5091.032,4671.6,3051.726,0,0,0
2023-09-28 16:00:00,6783.221,6320.4,3297.6,0,0,0
2023-09-28 17:00:00,6204.695,4830.695,2936.021,0,0,0
2023-09-28 18:00:00,6436.105,5655.095,4411.263,0,0,0
2023-09-28 19:00:00,13624.295,9675.853,5756.337,0,0,0
2023-09-28 20:00:00,18021.095,14940.442,8547.726,0,0,0
2023-09-28 21:00:00,18194.653,16574.779,8923.768,0,0,0
2023-09-28 22:00:00,17095.453,16835.116,12958.989,0,0,0
2023-09-28 23:00:00,15938.4,16097.495,14087.116,0,0,0
2023-09-29 00:00:00,9401.053,10919.684,6002.211,0,0,0
2023-09-29 01:00:00,8446.484,8489.874,3832.737,0,0,0
2023-09-29 02:00:00,4150.926,1836.821,607.453,0,0,0
2023-09-29 03:00:00,2574.442,2024.842,1402.926,0,0,0
2023-09-29 04:00:00,3196.358,1619.874,809.937,0,0,0
2023-09-29 05:00:00,2617.832,1113.663,1272.758,0,0,0
2023-09-29 06:00:00,1750.042,607.453,535.137,0,0,0
2023-09-29 07:00:00,824.4,520.674,130.168,0,0,0
2023-09-29 08:00:00,361.579,347.116,144.632,0,0,0
2023-09-29 09:00:00,57.853,144.632,14.463,0,0,0
2023-09-29 10:00:00,0.0,0.0,0.0,0,0,0
2023-09-29 11:00:00,0.0,0.0,0.0,0,0,0
2023-09-29 12:00:00,0.0,0.0,0.0,0,0,0
2023-09-29 13:00:00,0.0,0.0,0.0,0,0,0
2023-09-29 14:00:00,14.463,14.463,0.0,0,0,0
2023-09-29 15:00:00,86.779,14.463,0.0,0,0,0
2023-09-29 16:00:00,260.337,303.726,144.632,0,0,0
2023-09-29 17:00:00,636.379,159.095,173.558,0,0,0
2023-09-29 18:00:00,2068.232,896.716,419.432,0,0,0
2023-09-29 19:00:00,3037.263,2502.126,1663.263,0,0,0
2023-09-29 20:00:00,2227.326,1923.6,824.4,0,0,0
2023-09-29 21:00:00,3225.284,3268.674,2169.474,0,0,0
2023-09-29 22:00:00,12582.947,8952.695,4367.874,0,0,0
2023-09-29 23:00:00,9762.632,9053.937,3847.2,0,0,0
2023-09-30 00:00:00,10702.737,11700.695,5062.105,0,0,0
2023-09-30 01:00:00,10153.137,10731.663,6465.032,0,0,0
2023-09-30 02:00:00,12684.189,13508.589,9965.116,0,0,0
2023-09-30 03:00:00,18946.737,17876.463,18050.021,0,0,0
2023-09-30 04:00:00,18252.505,18281.432,17341.326,0,0,0
2023-09-30 05:00:00,18758.716,17052.063,9632.463,0,0,0
2023-09-30 06:00:00,19655.432,17225.621,10384.547,0,0,0
2023-09-30 07:00:00,12105.663,10934.147,7824.568,0,0,0
2023-09-30 08:00:00,7708.863,5438.147,5886.505,0,0,0
2023-09-30 09:00:00,7564.232,7462.989,6537.347,0,0,0
2023-09-30 10:00:00,8808.063,6378.253,5857.579,0,0,0
2023-09-30 11:00:00,6667.516,4237.705,3254.211,0,0,0
2023-09-30 12:00:00,3095.116,2299.642,2444.274,0,0,0
2023-09-30 13:00:00,2299.642,1533.095,1634.337,0,0,0
2023-09-30 14:00:00,4165.389,5611.705,3731.495,0,0,0
2023-09-30 15:00:00,6971.242,9531.221,7029.095,0,0,0
2023-09-30 16:00:00,6465.032,8432.021,7477.453,0,0,0
2023-09-30 17:00:00,6016.674,7043.558,6363.789,0,0,0
2023-09-30 18:00:00,8677.895,8200.611,5944.358,0,0,0
2023-09-30 19:00:00,11671.768,9878.337,8229.537,0,0,0
2023-09-30 20:00:00,13826.779,12033.347,9849.411,0,0,0
2023-09-30 21:00:00,15533.432,13696.611,11686.232,0,0,0
2023-09-30 22:00:00,14058.189,11411.432,9878.337,0,0,0
2023-09-30 23:00:00,11946.568,9343.2,6667.516,0,0,0
2023-10-01 00:00:00,12973.453,9748.168,8894.842,0,0,0
2023-10-01 01:00:00,14159.432,10673.811,11122.168,0,0,0
2023-10-01 02:00:00,14014.8,11859.789,9487.832,0,0,0
2023-10-01 03:00:00,14116.042,13826.779,7882.421,0,0,0
2023-10-01 04:00:00,14000.337,14983.832,9733.705,0,0,0
2023-10-01 05:00:00,12669.726,13580.905,11194.484,0,0,0
2023-10-01 06:00:00,9965.116,11498.211,6334.863,0,0,0
2023-10-01 07:00:00,10051.895,10992.0,5091.032,0,0,0
2023-10-01 08:00:00,3774.884,3124.042,997.958,0,0,0
2023-10-01 09:00:00,1460.779,1533.095,969.032,0,0,0
2023-10-01 10:00:00,925.642,535.137,578.526,0,0,0
2023-10-01 11:00:00,1966.989,737.621,838.863,0,0,0
2023-10-01 12:00:00,2400.884,1070.274,1012.421,0,0,0
2023-10-01 13:00:00,1229.368,781.011,564.063,0,0,0
2023-10-01 14:00:00,781.011,462.821,231.411,0,0,0
2023-10-01 15:00:00,1113.663,795.474,665.305,0,0,0
2023-10-01 16:00:00,1677.726,867.789,101.242,0,0,0
2023-10-01 17:00:00,2617.832,1677.726,1185.979,0,0,0
2023-10-01 18:00:00,3572.4,2183.937,1836.821,0,0,0
2023-10-01 19:00:00,5018.716,4642.674,2559.979,0,0,0
2023-10-01 20:00:00,5915.432,8677.895,4035.221,0,0,0
2023-10-01 21:00:00,8865.916,9560.147,3760.421,0,0,0
2023-10-01 22:00:00,8952.695,7925.811,2820.316,0,0,0
2023-10-01 23:00:00,6898.926,7622.084,3456.695,0,0,0
2023-10-02 00:00:00,4136.463,4310.021,2371.958,0,0,0
2023-10-02 01:00:00,3254.211,3977.368,2328.568,0,0,0
2023-10-02 02:00:00,4411.263,3037.263,1923.6,0,0,0
2023-10-02 03:00:00,2646.758,2574.442,1272.758,0,0,0
2023-10-02 04:00:00,1590.947,1229.368,592.989,0,0,0
2023-10-02 05:00:00,86.779,159.095,72.316,0,0,0
2023-10-02 06:00:00,28.926,57.853,14.463,0,0,0
2023-10-02 07:00:00,824.4,404.968,766.547,0,0,0
2023-10-02 08:00:00,1359.537,911.179,1258.295,0,0,0
2023-10-02 09:00:00,462.821,144.632,173.558,0,0,0
2023-10-02 10:00:00,1504.168,520.674,462.821,0,0,0
2023-10-02 11:00:00,2719.074,636.379,954.568,0,0,0
2023-10-02 12:00:00,636.379,173.558,188.021,0,0,0
2023-10-02 13:00:00,72.316,0.0,0.0,0,0,0
2023-10-02 14:00:00,57.853,0.0,0.0,0,0,0
2023-10-02 15:00:00,14.463,0.0,14.463,0,0,0
2023-10-02 16:00:00,0.0,0.0,0.0,0,0,0
2023-10-02 17:00:00,0.0,0.0,0.0,0,0,0
2023-10-02 18:00:00,0.0,0.0,0.0,0,0,0
2023-10-02 19:00:00,0.0,57.853,0.0,0,0,0
2023-10-02 20:00:00,332.653,332.653,0.0,0,0,0
2023-10-02 21:00:00,737.621,564.063,28.926,0,0,0
2023-10-02 22:00:00,607.453,578.526,130.168,0,0,0
2023-10-02 23:00:00,0.0,0.0,0.0,0,0,0
2023-10-03 00:00:00,0.0,0.0,0.0,0,0,0
2023-10-03 01:00:00,0.0,0.0,0.0,0,0,0
2023-10-03 02:00:00,28.926,43.389,0.0,0,0,0
2023-10-03 03:00:00,491.747,549.6,0.0,0,0,0
2023-10-03 04:00:00,289.263,318.189,0.0,0,0,0
2023-10-03 05:00:00,43.389,43.389,28.926,0,0,0
2023-10-03 06:00:00,86.779,43.389,0.0,0,0,0
2023-10-03 07:00:00,462.821,274.8,0.0,0,0,0
2023-10-03 08:00:00,1590.947,809.937,0.0,0,0,0
2023-10-03 09:00:00,1880.211,867.789,14.463,0,0,0
2023-10-03 10:00:00,1113.663,781.011,188.021,0,0,0
2023-10-03 11:00:00,0.0,86.779,28.926,0,0,0
2023-10-03 12:00:00,0.0,0.0,0.0,0,0,0
2023-10-03 13:00:00,14.463,173.558,43.389,0,0,0
2023-10-03 14:00:00,404.968,462.821,57.853,0,0,0
2023-10-03 15:00:00,752.084,1460.779,260.337,0,0,0
2023-10-03 16:00:00,1402.926,2039.305,1677.726,0,0,0
2023-10-03 17:00:00,6783.221,8981.621,7781.179,0,0,0
2023-10-03 18:00:00,5148.884,6132.379,6421.642,0,0,0
2023-10-03 19:00:00,9516.758,7607.621,5669.558,0,0,0
2023-10-03 20:00:00,11151.095,7173.726,5177.811,0,0,0
2023-10-03 21:00:00,9762.632,7752.253,4845.158,0,0,0
2023-10-03 22:00:00,9603.537,9155.179,4208.779,0,0,0
2023-10-03 23:00:00,10022.968,9762.632,5351.368,0,0,0
2023-10-04 00:00:00,12814.358,13002.379,9401.053,0,0,0
2023-10-04 01:00:00,13971.411,15229.705,13985.874,0,0,0
2023-10-04 02:00:00,13884.632,15634.674,13002.379,0,0,0
2023-10-04 03:00:00,14188.358,15359.874,12582.947,0,0,0
2023-10-04 04:00:00,16603.705,16979.747,12423.853,0,0,0
2023-10-04 05:00:00,16878.505,18050.021,11339.116,0,0,0
2023-10-04 06:00:00,14969.368,17399.179,12582.947,0,0,0
2023-10-04 07:00:00,15649.137,18657.474,13465.2,0,0,0
2023-10-04 08:00:00,14231.747,18021.095,15085.074,0,0,0
2023-10-04 09:00:00,6103.453,11107.705,6407.179,0,0,0
2023-10-04 10:00:00,3644.716,2936.021,1909.137,0,0,0
2023-10-04 11:00:00,2299.642,2487.663,1706.653,0,0,0
2023-10-04 12:00:00,2212.863,2531.053,1330.611,0,0,0
2023-10-04 13:00:00,5496.0,2444.274,2458.737,0,0,0
2023-10-04 14:00:00,3948.442,1807.895,2343.032,0,0,0
2023-10-04 15:00:00,2603.368,2053.768,1648.8,0,0,0
2023-10-04 16:00:00,2588.905,2285.179,1793.432,0,0,0
2023-10-04 17:00:00,3557.937,3456.695,2429.811,0,0,0
2023-10-04 18:00:00,4946.4,7347.284,7737.789,0,0,0
2023-10-04 19:00:00,11989.958,15027.221,15533.432,0,0,0
2023-10-04 20:00:00,14448.695,13870.168,13696.611,0,0,0
2023-10-04 21:00:00,16777.263,14911.516,17326.863,0,0,0
2023-10-04 22:00:00,13566.442,11512.674,11440.358,0,0,0
2023-10-04 23:00:00,11787.474,9502.295,9618.0,0,0,0
2023-10-05 00:00:00,14072.653,13566.442,11454.821,0,0,0
2023-10-05 01:00:00,14304.063,11888.716,9834.947,0,0,0
2023-10-05 02:00:00,9357.663,6768.758,4931.937,0,0,0
2023-10-05 03:00:00,9198.568,10500.253,8084.905,0,0,0
2023-10-05 04:00:00,10558.105,9357.663,6219.158,0,0,0
2023-10-05 05:00:00,4584.821,4382.337,3557.937,0,0,0
2023-10-05 06:00:00,6117.916,4700.526,2791.389,0,0,0
2023-10-05 07:00:00,4541.432,2502.126,1677.726,0,0,0
2023-10-05 08:00:00,2111.621,1590.947,1185.979,0,0,0
2023-10-05 09:00:00,1243.832,650.842,578.526,0,0,0
2023-10-05 10:00:00,1345.074,462.821,694.232,0,0,0
2023-10-05 11:00:00,1619.874,549.6,983.495,0,0,0
2023-10-05 12:00:00,3066.189,1128.126,1388.463,0,0,0
2023-10-05 13:00:00,3659.179,2241.789,1966.989,0,0,0
2023-10-05 14:00:00,5221.2,3471.158,2473.2,0,0,0
2023-10-05 15:00:00,4686.063,3615.789,2285.179,0,0,0
2023-10-05 16:00:00,3037.263,1894.674,1735.579,0,0,0
2023-10-05 17:00:00,3340.989,1793.432,1345.074,0,0,0
2023-10-05 18:00:00,2704.611,2212.863,1576.484,0,0,0
2023-10-05 19:00:00,3905.053,3731.495,2950.484,0,0,0
2023-10-05 20:00:00,7188.189,11107.705,9155.179,0,0,0
2023-10-05 21:00:00,5973.284,12409.389,8142.758,0,0,0
2023-10-05 22:00:00,5785.263,8967.158,3340.989,0,0,0
2023-10-05 23:00:00,7058.021,6088.989,4382.337,0,0,0
2023-10-06 00:00:00,5018.716,2849.242,3181.895,0,0,0
2023-10-06 01:00:00,2531.053,1923.6,1099.2,0,0,0
2023-10-06 02:00:00,737.621,954.568,969.032,0,0,0
2023-10-06 03:00:00,564.063,983.495,592.989,0,0,0
2023-10-06 04:00:00,621.916,983.495,390.505,0,0,0
2023-10-06 05:00:00,997.958,969.032,260.337,0,0,0
2023-10-06 06:00:00,1128.126,737.621,188.021,0,0,0
2023-10-06 07:00:00,520.674,607.453,202.484,0,0,0
2023-10-06 08:00:00,14.463,43.389,0.0,0,0,0
2023-10-06 09:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 10:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 11:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 12:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 13:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 14:00:00,14.463,0.0,0.0,0,0,0
2023-10-06 15:00:00,28.926,0.0,0.0,0,0,0
2023-10-06 16:00:00,86.779,0.0,0.0,0,0,0
2023-10-06 17:00:00,130.168,0.0,0.0,0,0,0
2023-10-06 18:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 19:00:00,0.0,0.0,0.0,0,0,0
2023-10-06 20:00:00,318.189,188.021,0.0,0,0,0
2023-10-06 21:00:00,1128.126,954.568,809.937,0,0,0
2023-10-06 22:00:00,1605.411,1157.053,1648.8,0,0,0
2023-10-06 23:00:00,289.263,72.316,419.432,0,0,0
2023-10-07 00:00:00,28.926,0.0,14.463,0,0,0
2023-10-07 01:00:00,0.0,0.0,0.0,0,0,0
2023-10-07 02:00:00,188.021,245.874,14.463,0,0,0
2023-10-07 03:00:00,101.242,216.947,0.0,0,0,0
2023-10-07 04:00:00,130.168,318.189,14.463,0,0,0
2023-10-07 05:00:00,853.326,1316.147,520.674,0,0,0
2023-10-07 06:00:00,2068.232,2588.905,766.547,0,0,0
2023-10-07 07:00:00,3008.337,3312.063,940.105,0,0,0
2023-10-07 08:00:00,3037.263,3557.937,1214.905,0,0,0
2023-10-07 09:00:00,1938.063,2531.053,1084.737,0,0,0
2023-10-07 10:00:00,1706.653,2227.326,1301.684,0,0,0
2023-10-07 11:00:00,737.621,1142.589,795.474,0,0,0
2023-10-07 12:00:00,260.337,448.358,130.168,0,0,0
2023-10-07 13:00:00,144.632,303.726,130.168,0,0,0
2023-10-07 14:00:00,130.168,462.821,318.189,0,0,0
2023-10-07 15:00:00,390.505,650.842,853.326,0,0,0
2023-10-07 16:00:00,347.116,896.716,737.621,0,0,0
2023-10-07 17:00:00,650.842,737.621,289.263,0,0,0
2023-10-07 18:00:00,983.495,1214.905,188.021,0,0,0
2023-10-07 19:00:00,1648.8,1605.411,245.874,0,0,0
2023-10-07 20:00:00,1851.284,1634.337,390.505,0,0,0
2023-10-07 21:00:00,2097.158,1460.779,491.747,0,0,0
2023-10-07 22:00:00,1966.989,1431.853,376.042,0,0,0
2023-10-07 23:00:00,1214.905,607.453,14.463,0,0,0
2023-10-08 00:00:00,1128.126,665.305,57.853,0,0,0
2023-10-08 01:00:00,1562.021,1142.589,448.358,0,0,0
2023-10-08 02:00:00,853.326,303.726,0.0,0,0,0
2023-10-08 03:00:00,1750.042,1460.779,173.558,0,0,0
2023-10-08 04:00:00,1504.168,1157.053,188.021,0,0,0
2023-10-08 05:00:00,1402.926,1200.442,159.095,0,0,0
2023-10-08 06:00:00,2343.032,3196.358,1345.074,0,0,0
2023-10-08 07:00:00,2863.705,3442.232,1865.747,0,0,0
2023-10-08 08:00:00,3673.642,5235.663,3066.189,0,0,0
2023-10-08 09:00:00,5062.105,7752.253,5018.716,0,0,0
2023-10-08 10:00:00,4353.411,6522.884,2559.979,0,0,0
2023-10-08 11:00:00,3413.305,4483.579,2198.4,0,0,0
2023-10-08 12:00:00,2473.2,3442.232,1547.558,0,0,0
2023-10-08 13:00:00,1041.347,1952.526,1316.147,0,0,0
2023-10-08 14:00:00,737.621,1677.726,1200.442,0,0,0
2023-10-08 15:00:00,1446.316,1923.6,1692.189,0,0,0
2023-10-08 16:00:00,1374.0,1894.674,1851.284,0,0,0
2023-10-08 17:00:00,1547.558,2183.937,1706.653,0,0,0
2023-10-08 18:00:00,2053.768,2733.537,1562.021,0,0,0
2023-10-08 19:00:00,2849.242,3760.421,1807.895,0,0,0
2023-10-08 20:00:00,3340.989,4526.968,2212.863,0,0,0
2023-10-08 21:00:00,2603.368,4295.558,2371.958,0,0,0
2023-10-08 22:00:00,2285.179,3312.063,1634.337,0,0,0
2023-10-08 23:00:00,2227.326,3066.189,1590.947,0,0,0
2023-10-09 00:00:00,1562.021,1981.453,969.032,0,0,0
2023-10-09 01:00:00,1706.653,1981.453,911.179,0,0,0
2023-10-09 02:00:00,1677.726,1590.947,737.621,0,0,0
2023-10-09 03:00:00,1200.442,1200.442,419.432,0,0,0
2023-10-09 04:00:00,1301.684,1214.905,621.916,0,0,0
2023-10-09 05:00:00,1619.874,1590.947,882.253,0,0,0
2023-10-09 06:00:00,1677.726,1460.779,781.011,0,0,0
2023-10-09 07:00:00,1185.979,1070.274,506.211,0,0,0
2023-10-09 08:00:00,1214.905,1229.368,549.6,0,0,0
2023-10-09 09:00:00,115.705,173.558,28.926,0,0,0
2023-10-09 10:00:00,0.0,0.0,0.0,0,0,0
2023-10-09 11:00:00,0.0,0.0,0.0,0,0,0
2023-10-09 12:00:00,0.0,0.0,0.0,0,0,0
2023-10-09 13:00:00,0.0,0.0,0.0,0,0,0
2023-10-09 14:00:00,0.0,0.0,0.0,0,0,0
2023-10-09 15:00:00,43.389,0.0,0.0,0,0,0
2023-10-09 16:00:00,1243.832,433.895,57.853,0,0,0
2023-10-09 17:00:00,274.8,216.947,130.168,0,0,0
2023-10-09 18:00:00,332.653,260.337,28.926,0,0,0
2023-10-09 19:00:00,0.0,57.853,0.0,0,0,0
2023-10-09 20:00:00,188.021,260.337,0.0,0,0,0
2023-10-09 21:00:00,2748.0,2299.642,708.695,0,0,0
2023-10-09 22:00:00,3673.642,3254.211,1648.8,0,0,0
2023-10-09 23:00:00,4541.432,2733.537,1359.537,0,0,0
2023-10-10 00:00:00,9892.8,10182.063,5206.737,0,0,0
2023-10-10 01:00:00,7289.432,8200.611,4310.021,0,0,0
2023-10-10 02:00:00,2661.221,3471.158,1431.853,0,0,0
2023-10-10 03:00:00,7998.126,8547.726,3095.116,0,0,0
